dialogue_id,condition,pairing,pairing_type,model,agent_role,turn_number,gamma_norm,gamma_vector,hedge_density,position_depth,self_reference_depth,hypothesis_diversity,revision_genuineness,structural_direction,sync_value,judge_divergence
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,gpt4o,A,2,0.878,"[0.52, 0.375, 0.6]",0.281,4.0,1.0,4.0,2.0,3.0,0.489,0.8755
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,gpt4o,A,3,0.848,"[0.573, 0.375, 0.5]",0.135,4.0,1.0,4.0,3.0,3.0,0.965,1.4339
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,gpt4o,A,4,0.896,"[0.55, 0.375, 0.6]",0.235,4.0,1.0,4.0,2.0,3.0,0.817,1.4735
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,gpt4o,A,5,1.083,"[0.5, 0.75, 0.6]",0.235,4.0,1.0,1.0,2.0,3.0,0.368,1.4102
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,gpt4o,A,6,0.962,"[0.534, 0.625, 0.5]",0.303,4.0,1.0,2.0,3.0,3.0,0.628,0.9885
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,gpt4o,A,7,0.715,"[0.1, 0.375, 0.6]",0.278,2.0,1.0,4.0,2.0,3.0,0.837,1.3284
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,gpt4o,A,8,0.715,"[0.1, 0.375, 0.6]",0.25,4.0,1.0,4.0,2.0,3.0,0.932,1.5179
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,claude,B,1,0.767,"[0.298, 0.5, 0.5]",0.097,3.0,2.0,4.0,0.0,0.0,0.917,1.366
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,claude,B,2,0.367,"[0.1, 0.25, 0.25]",0.378,5.0,4.0,4.0,4.0,4.0,0.489,0.8755
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,claude,B,3,0.813,"[0.568, 0.562, 0.15]",0.242,5.0,1.0,4.0,5.0,4.0,0.965,1.4339
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,claude,B,4,0.713,"[0.598, 0.375, 0.1]",0.438,5.0,1.0,4.0,4.0,5.0,0.817,1.4735
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,claude,B,5,0.451,"[0.15, 0.375, 0.2]",0.4,4.0,1.0,4.0,3.0,5.0,0.368,1.4102
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,claude,B,6,0.59,"[0.534, 0.25, 0.0]",0.469,4.0,3.0,4.0,5.0,5.0,0.628,0.9885
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,claude,B,7,0.552,"[0.15, 0.438, 0.3]",0.233,5.0,2.0,4.0,2.0,5.0,0.837,1.3284
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,claude,B,8,0.783,"[0.649, 0.438, 0.0]",0.531,5.0,1.0,4.0,5.0,5.0,0.932,1.5179
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,gpt4o,A,1,0.862,"[0.319, 0.625, 0.5]",0.138,3.0,1.0,4.0,0.0,0.0,0.778,0.7638
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,gpt4o,A,2,0.813,"[0.52, 0.375, 0.5]",0.179,3.0,1.0,4.0,3.0,3.0,0.998,1.2185
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,gpt4o,A,3,0.757,"[0.15, 0.625, 0.4]",0.167,4.0,1.0,2.0,4.0,3.0,0.59,0.8755
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,gpt4o,A,4,0.749,"[0.1, 0.625, 0.4]",0.206,2.0,1.0,2.0,4.0,3.0,0.777,0.7937
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,gpt4o,A,5,0.633,"[0.1, 0.375, 0.5]",0.147,4.0,1.0,4.0,3.0,3.0,0.969,1.5206
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,gpt4o,A,6,0.807,"[0.1, 0.625, 0.5]",0.152,2.0,1.0,2.0,3.0,3.0,0.799,1.0307
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,gpt4o,A,7,0.765,"[0.533, 0.375, 0.4]",0.086,2.0,1.0,4.0,4.0,3.0,0.651,1.1996
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,gpt4o,A,8,0.872,"[0.1, 0.625, 0.6]",0.152,4.0,1.0,2.0,2.0,3.0,0.602,1.3917
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,claude,B,1,0.64,"[0.312, 0.25, 0.5]",0.375,4.0,4.0,4.0,0.0,0.0,0.778,0.7638
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,claude,B,2,0.815,"[0.534, 0.562, 0.25]",0.306,4.0,1.0,4.0,4.0,4.0,0.998,1.2185
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,claude,B,3,0.347,"[0.15, 0.188, 0.25]",0.265,5.0,4.0,4.0,4.0,4.0,0.59,0.8755
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,claude,B,4,0.526,"[0.15, 0.438, 0.25]",0.289,4.0,3.0,4.0,4.0,4.0,0.777,0.7937
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,claude,B,5,0.602,"[0.15, 0.5, 0.3]",0.364,5.0,1.0,4.0,2.0,5.0,0.969,1.5206
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,claude,B,6,0.606,"[0.51, 0.312, 0.1]",0.343,5.0,2.0,4.0,4.0,5.0,0.799,1.0307
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,claude,B,7,0.416,"[0.15, 0.375, 0.1]",0.182,4.0,2.0,4.0,4.0,5.0,0.651,1.1996
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,claude,B,8,0.474,"[0.15, 0.438, 0.1]",0.2,5.0,1.0,4.0,4.0,5.0,0.602,1.3917
B_gpt4o_gpt4o_T4_rep01,B,gpt4o_gpt4o,homogeneous,gpt4o,A,1,0.83,"[0.221, 0.625, 0.5]",0.192,4.0,1.0,4.0,0.0,0.0,0.943,1.366
B_gpt4o_gpt4o_T4_rep01,B,gpt4o_gpt4o,homogeneous,gpt4o,A,2,0.723,"[0.15, 0.375, 0.6]",0.296,3.0,1.0,4.0,2.0,3.0,0.923,1.2409
B_gpt4o_gpt4o_T4_rep01,B,gpt4o_gpt4o,homogeneous,gpt4o,A,3,0.723,"[0.15, 0.375, 0.6]",0.444,4.0,1.0,4.0,2.0,3.0,0.739,1.3227
B_gpt4o_gpt4o_T4_rep01,B,gpt4o_gpt4o,homogeneous,gpt4o,A,4,0.723,"[0.15, 0.375, 0.6]",0.357,3.0,1.0,4.0,2.0,3.0,0.906,1.2772
B_gpt4o_gpt4o_T4_rep01,B,gpt4o_gpt4o,homogeneous,gpt4o,A,5,0.723,"[0.15, 0.375, 0.6]",0.379,4.0,1.0,4.0,2.0,3.0,0.743,1.2643
B_gpt4o_gpt4o_T4_rep01,B,gpt4o_gpt4o,homogeneous,gpt4o,A,6,0.919,"[0.586, 0.375, 0.6]",0.207,4.0,1.0,4.0,2.0,3.0,0.686,1.3038
B_gpt4o_gpt4o_T4_rep01,B,gpt4o_gpt4o,homogeneous,gpt4o,A,7,0.709,"[0.05, 0.375, 0.6]",0.259,1.0,1.0,4.0,2.0,3.0,0.896,1.359
B_gpt4o_gpt4o_T4_rep01,B,gpt4o_gpt4o,homogeneous,gpt4o,A,8,0.892,"[0.543, 0.375, 0.6]",0.346,1.0,1.0,4.0,2.0,3.0,0.849,1.4102
B_gpt4o_gpt4o_T4_rep01,B,gpt4o_gpt4o,homogeneous,gpt4o,B,1,0.773,"[0.312, 0.5, 0.5]",0.125,3.0,2.0,4.0,0.0,0.0,0.943,1.366
B_gpt4o_gpt4o_T4_rep01,B,gpt4o_gpt4o,homogeneous,gpt4o,B,2,0.646,"[0.15, 0.438, 0.45]",0.333,2.0,1.0,4.0,2.0,4.0,0.923,1.2409
B_gpt4o_gpt4o_T4_rep01,B,gpt4o_gpt4o,homogeneous,gpt4o,B,3,0.462,"[0.1, 0.375, 0.25]",0.231,4.0,1.0,4.0,4.0,4.0,0.739,1.3227
B_gpt4o_gpt4o_T4_rep01,B,gpt4o_gpt4o,homogeneous,gpt4o,B,4,0.817,"[0.57, 0.375, 0.45]",0.37,4.0,1.0,4.0,2.0,4.0,0.906,1.2772
B_gpt4o_gpt4o_T4_rep01,B,gpt4o_gpt4o,homogeneous,gpt4o,B,5,0.98,"[0.1, 0.375, 0.9]",0.241,2.0,1.0,4.0,2.0,1.0,0.743,1.2643
B_gpt4o_gpt4o_T4_rep01,B,gpt4o_gpt4o,homogeneous,gpt4o,B,6,0.605,"[0.15, 0.375, 0.45]",0.069,3.0,1.0,4.0,2.0,4.0,0.686,1.3038
B_gpt4o_gpt4o_T4_rep01,B,gpt4o_gpt4o,homogeneous,gpt4o,B,7,0.605,"[0.15, 0.375, 0.45]",0.071,4.0,1.0,4.0,2.0,4.0,0.896,1.359
B_gpt4o_gpt4o_T4_rep01,B,gpt4o_gpt4o,homogeneous,gpt4o,B,8,0.741,"[0.631, 0.375, 0.1]",0.333,4.0,1.0,4.0,4.0,5.0,0.849,1.4102
B_gpt4o_gpt4o_T4_rep02,B,gpt4o_gpt4o,homogeneous,gpt4o,A,1,0.845,"[0.271, 0.625, 0.5]",0.292,4.0,1.0,4.0,0.0,0.0,0.983,1.7321
B_gpt4o_gpt4o_T4_rep02,B,gpt4o_gpt4o,homogeneous,gpt4o,A,2,0.813,"[0.52, 0.375, 0.5]",0.333,4.0,1.0,4.0,3.0,3.0,0.872,1.2643
B_gpt4o_gpt4o_T4_rep02,B,gpt4o_gpt4o,homogeneous,gpt4o,A,3,1.083,"[0.5, 0.75, 0.6]",0.333,4.0,1.0,1.0,2.0,3.0,0.939,1.0054
B_gpt4o_gpt4o_T4_rep02,B,gpt4o_gpt4o,homogeneous,gpt4o,A,4,1.048,"[0.514, 0.688, 0.6]",0.304,4.0,2.0,1.0,2.0,3.0,0.557,1.2772
B_gpt4o_gpt4o_T4_rep02,B,gpt4o_gpt4o,homogeneous,gpt4o,A,5,1.067,"[0.552, 0.688, 0.6]",0.2,4.0,1.0,2.0,2.0,3.0,0.703,1.2772
B_gpt4o_gpt4o_T4_rep02,B,gpt4o_gpt4o,homogeneous,gpt4o,A,6,0.985,"[0.574, 0.625, 0.5]",0.348,4.0,1.0,2.0,3.0,3.0,0.695,1.1402
B_gpt4o_gpt4o_T4_rep02,B,gpt4o_gpt4o,homogeneous,gpt4o,A,7,1.044,"[0.582, 0.625, 0.6]",0.185,4.0,1.0,2.0,2.0,3.0,0.418,1.2409
B_gpt4o_gpt4o_T4_rep02,B,gpt4o_gpt4o,homogeneous,gpt4o,A,8,0.945,"[0.627, 0.375, 0.6]",0.44,4.0,1.0,4.0,2.0,3.0,0.991,1.4102
B_gpt4o_gpt4o_T4_rep02,B,gpt4o_gpt4o,homogeneous,gpt4o,B,1,0.862,"[0.321, 0.625, 0.5]",0.391,4.0,1.0,4.0,0.0,0.0,0.983,1.7321
B_gpt4o_gpt4o_T4_rep02,B,gpt4o_gpt4o,homogeneous,gpt4o,B,2,0.941,"[0.15, 0.375, 0.85]",0.393,3.0,1.0,4.0,1.0,2.0,0.872,1.2643
B_gpt4o_gpt4o_T4_rep02,B,gpt4o_gpt4o,homogeneous,gpt4o,B,3,1.144,"[0.597, 0.625, 0.75]",0.2,3.0,1.0,2.0,2.0,2.0,0.939,1.0054
B_gpt4o_gpt4o_T4_rep02,B,gpt4o_gpt4o,homogeneous,gpt4o,B,4,0.605,"[0.15, 0.375, 0.45]",0.333,4.0,1.0,4.0,2.0,4.0,0.557,1.2772
B_gpt4o_gpt4o_T4_rep02,B,gpt4o_gpt4o,homogeneous,gpt4o,B,5,0.77,"[0.5, 0.375, 0.45]",0.333,4.0,1.0,4.0,2.0,4.0,0.703,1.2772
B_gpt4o_gpt4o_T4_rep02,B,gpt4o_gpt4o,homogeneous,gpt4o,B,6,0.68,"[0.1, 0.5, 0.45]",0.333,2.0,1.0,3.0,2.0,4.0,0.695,1.1402
B_gpt4o_gpt4o_T4_rep02,B,gpt4o_gpt4o,homogeneous,gpt4o,B,7,0.462,"[0.1, 0.375, 0.25]",0.154,4.0,1.0,4.0,4.0,4.0,0.418,1.2409
B_gpt4o_gpt4o_T4_rep02,B,gpt4o_gpt4o,homogeneous,gpt4o,B,8,0.936,"[0.569, 0.5, 0.55]",0.292,4.0,1.0,3.0,1.0,4.0,0.991,1.4102
B_gpt4o_gpt4o_T4_rep03,B,gpt4o_gpt4o,homogeneous,gpt4o,A,1,0.928,"[0.221, 0.75, 0.5]",0.192,4.0,1.0,3.0,0.0,0.0,0.907,1.6298
B_gpt4o_gpt4o_T4_rep03,B,gpt4o_gpt4o,homogeneous,gpt4o,A,2,0.723,"[0.15, 0.375, 0.6]",0.269,5.0,1.0,4.0,2.0,3.0,0.871,1.4613
B_gpt4o_gpt4o_T4_rep03,B,gpt4o_gpt4o,homogeneous,gpt4o,A,3,0.723,"[0.15, 0.375, 0.6]",0.233,4.0,1.0,4.0,2.0,3.0,0.739,1.3227
B_gpt4o_gpt4o_T4_rep03,B,gpt4o_gpt4o,homogeneous,gpt4o,A,4,0.919,"[0.587, 0.375, 0.6]",0.059,4.0,1.0,4.0,2.0,3.0,0.866,1.359
B_gpt4o_gpt4o_T4_rep03,B,gpt4o_gpt4o,homogeneous,gpt4o,A,5,0.86,"[0.591, 0.375, 0.5]",0.241,4.0,1.0,4.0,3.0,3.0,0.84,1.2832
B_gpt4o_gpt4o_T4_rep03,B,gpt4o_gpt4o,homogeneous,gpt4o,A,6,0.9,"[0.556, 0.375, 0.6]",0.129,4.0,1.0,4.0,2.0,3.0,0.877,1.1996
B_gpt4o_gpt4o_T4_rep03,B,gpt4o_gpt4o,homogeneous,gpt4o,A,7,1.048,"[0.59, 0.625, 0.6]",0.308,4.0,1.0,2.0,2.0,3.0,0.818,1.3284
B_gpt4o_gpt4o_T4_rep03,B,gpt4o_gpt4o,homogeneous,gpt4o,A,8,0.715,"[0.1, 0.375, 0.6]",0.28,2.0,1.0,4.0,2.0,3.0,0.879,1.2409
B_gpt4o_gpt4o_T4_rep03,B,gpt4o_gpt4o,homogeneous,gpt4o,B,1,0.835,"[0.239, 0.625, 0.5]",0.229,4.0,1.0,4.0,0.0,0.0,0.907,1.6298
B_gpt4o_gpt4o_T4_rep03,B,gpt4o_gpt4o,homogeneous,gpt4o,B,2,0.594,"[0.1, 0.375, 0.45]",0.241,2.0,1.0,4.0,2.0,4.0,0.871,1.4613
B_gpt4o_gpt4o_T4_rep03,B,gpt4o_gpt4o,homogeneous,gpt4o,B,3,0.462,"[0.1, 0.375, 0.25]",0.276,4.0,1.0,4.0,4.0,4.0,0.739,1.3227
B_gpt4o_gpt4o_T4_rep03,B,gpt4o_gpt4o,homogeneous,gpt4o,B,4,0.785,"[0.523, 0.375, 0.45]",0.323,4.0,1.0,4.0,2.0,4.0,0.866,1.359
B_gpt4o_gpt4o_T4_rep03,B,gpt4o_gpt4o,homogeneous,gpt4o,B,5,0.7,"[0.536, 0.375, 0.25]",0.25,4.0,1.0,4.0,4.0,4.0,0.84,1.2832
B_gpt4o_gpt4o_T4_rep03,B,gpt4o_gpt4o,homogeneous,gpt4o,B,6,0.777,"[0.1, 0.625, 0.45]",0.067,2.0,1.0,2.0,2.0,4.0,0.877,1.1996
B_gpt4o_gpt4o_T4_rep03,B,gpt4o_gpt4o,homogeneous,gpt4o,B,7,0.866,"[0.1, 0.5, 0.7]",0.103,4.0,1.0,3.0,4.0,1.0,0.818,1.3284
B_gpt4o_gpt4o_T4_rep03,B,gpt4o_gpt4o,homogeneous,gpt4o,B,8,0.594,"[0.1, 0.375, 0.45]",0.207,2.0,1.0,4.0,2.0,4.0,0.879,1.2409
B_gpt4o_gpt4o_T4_rep04,B,gpt4o_gpt4o,homogeneous,gpt4o,A,1,1.065,"[0.343, 0.875, 0.5]",0.185,3.0,1.0,2.0,0.0,0.0,0.819,1.2637
B_gpt4o_gpt4o_T4_rep04,B,gpt4o_gpt4o,homogeneous,gpt4o,A,2,0.879,"[0.15, 0.625, 0.6]",0.323,4.0,1.0,2.0,2.0,3.0,0.83,1.3917
B_gpt4o_gpt4o_T4_rep04,B,gpt4o_gpt4o,homogeneous,gpt4o,A,3,0.899,"[0.555, 0.375, 0.6]",0.212,4.0,1.0,4.0,2.0,3.0,0.689,1.4102
B_gpt4o_gpt4o_T4_rep04,B,gpt4o_gpt4o,homogeneous,gpt4o,A,4,1.03,"[0.557, 0.625, 0.6]",0.097,4.0,1.0,2.0,2.0,3.0,0.558,1.2772
B_gpt4o_gpt4o_T4_rep04,B,gpt4o_gpt4o,homogeneous,gpt4o,A,5,0.882,"[0.527, 0.375, 0.6]",0.152,4.0,1.0,4.0,2.0,3.0,0.863,1.4735
B_gpt4o_gpt4o_T4_rep04,B,gpt4o_gpt4o,homogeneous,gpt4o,A,6,0.88,"[0.524, 0.375, 0.6]",0.103,4.0,1.0,4.0,2.0,3.0,0.908,1.1996
B_gpt4o_gpt4o_T4_rep04,B,gpt4o_gpt4o,homogeneous,gpt4o,A,7,1.011,"[0.522, 0.625, 0.6]",0.147,4.0,1.0,2.0,2.0,3.0,0.529,1.3917
B_gpt4o_gpt4o_T4_rep04,B,gpt4o_gpt4o,homogeneous,gpt4o,A,8,1.014,"[0.526, 0.625, 0.6]",0.2,4.0,1.0,2.0,2.0,3.0,0.477,1.3917
B_gpt4o_gpt4o_T4_rep04,B,gpt4o_gpt4o,homogeneous,gpt4o,B,1,0.884,"[0.375, 0.625, 0.5]",0.25,3.0,1.0,4.0,0.0,0.0,0.819,1.2637
B_gpt4o_gpt4o_T4_rep04,B,gpt4o_gpt4o,homogeneous,gpt4o,B,2,0.709,"[0.15, 0.625, 0.3]",0.286,4.0,1.0,2.0,2.0,5.0,0.83,1.3917
B_gpt4o_gpt4o_T4_rep04,B,gpt4o_gpt4o,homogeneous,gpt4o,B,3,0.588,"[0.05, 0.375, 0.45]",0.276,1.0,1.0,4.0,2.0,4.0,0.689,1.4102
B_gpt4o_gpt4o_T4_rep04,B,gpt4o_gpt4o,homogeneous,gpt4o,B,4,0.588,"[0.05, 0.375, 0.45]",0.276,4.0,1.0,4.0,2.0,4.0,0.558,1.2772
B_gpt4o_gpt4o_T4_rep04,B,gpt4o_gpt4o,homogeneous,gpt4o,B,5,0.745,"[0.569, 0.375, 0.3]",0.138,4.0,1.0,4.0,2.0,5.0,0.863,1.4735
B_gpt4o_gpt4o_T4_rep04,B,gpt4o_gpt4o,homogeneous,gpt4o,B,6,0.972,"[0.533, 0.312, 0.75]",0.071,4.0,2.0,4.0,2.0,2.0,0.908,1.1996
B_gpt4o_gpt4o_T4_rep04,B,gpt4o_gpt4o,homogeneous,gpt4o,B,7,0.54,"[0.1, 0.438, 0.3]",0.185,2.0,1.0,4.0,2.0,5.0,0.529,1.3917
B_gpt4o_gpt4o_T4_rep04,B,gpt4o_gpt4o,homogeneous,gpt4o,B,8,0.491,"[0.1, 0.375, 0.3]",0.267,4.0,1.0,4.0,2.0,5.0,0.477,1.3917
B_gpt4o_gpt4o_T4_rep05,B,gpt4o_gpt4o,homogeneous,gpt4o,A,1,0.847,"[0.277, 0.625, 0.5]",0.304,4.0,1.0,4.0,0.0,0.0,0.899,1.4434
B_gpt4o_gpt4o_T4_rep05,B,gpt4o_gpt4o,homogeneous,gpt4o,A,2,0.888,"[0.537, 0.375, 0.6]",0.379,4.0,1.0,4.0,2.0,3.0,0.901,1.2643
B_gpt4o_gpt4o_T4_rep05,B,gpt4o_gpt4o,homogeneous,gpt4o,A,3,0.633,"[0.1, 0.375, 0.5]",0.345,2.0,1.0,4.0,3.0,3.0,0.842,1.222
B_gpt4o_gpt4o_T4_rep05,B,gpt4o_gpt4o,homogeneous,gpt4o,A,4,0.807,"[0.1, 0.625, 0.5]",0.207,4.0,1.0,2.0,3.0,3.0,0.798,1.2409
B_gpt4o_gpt4o_T4_rep05,B,gpt4o_gpt4o,homogeneous,gpt4o,A,5,0.946,"[0.504, 0.625, 0.5]",0.214,4.0,1.0,2.0,3.0,3.0,0.844,1.1178
B_gpt4o_gpt4o_T4_rep05,B,gpt4o_gpt4o,homogeneous,gpt4o,A,6,1.028,"[0.553, 0.625, 0.6]",0.107,4.0,1.0,2.0,2.0,3.0,0.608,1.2772
B_gpt4o_gpt4o_T4_rep05,B,gpt4o_gpt4o,homogeneous,gpt4o,A,7,1.12,"[0.576, 0.75, 0.6]",0.259,4.0,1.0,1.0,2.0,3.0,0.474,1.3227
B_gpt4o_gpt4o_T4_rep05,B,gpt4o_gpt4o,homogeneous,gpt4o,A,8,0.762,"[0.529, 0.375, 0.4]",0.2,4.0,1.0,4.0,4.0,3.0,0.834,1.1996
B_gpt4o_gpt4o_T4_rep05,B,gpt4o_gpt4o,homogeneous,gpt4o,B,1,0.948,"[0.295, 0.75, 0.5]",0.091,3.0,1.0,3.0,0.0,0.0,0.899,1.4434
B_gpt4o_gpt4o_T4_rep05,B,gpt4o_gpt4o,homogeneous,gpt4o,B,2,0.789,"[0.6, 0.375, 0.35]",0.29,3.0,1.0,4.0,3.0,4.0,0.901,1.2643
B_gpt4o_gpt4o_T4_rep05,B,gpt4o_gpt4o,homogeneous,gpt4o,B,3,0.791,"[0.532, 0.375, 0.45]",0.355,3.0,1.0,4.0,2.0,4.0,0.842,1.222
B_gpt4o_gpt4o_T4_rep05,B,gpt4o_gpt4o,homogeneous,gpt4o,B,4,0.605,"[0.15, 0.375, 0.45]",0.344,2.0,1.0,4.0,2.0,4.0,0.798,1.2409
B_gpt4o_gpt4o_T4_rep05,B,gpt4o_gpt4o,homogeneous,gpt4o,B,5,0.79,"[0.569, 0.312, 0.45]",0.207,2.0,2.0,4.0,2.0,4.0,0.844,1.1178
B_gpt4o_gpt4o_T4_rep05,B,gpt4o_gpt4o,homogeneous,gpt4o,B,6,0.636,"[0.1, 0.438, 0.45]",0.125,4.0,1.0,4.0,2.0,4.0,0.608,1.2772
B_gpt4o_gpt4o_T4_rep05,B,gpt4o_gpt4o,homogeneous,gpt4o,B,7,0.594,"[0.1, 0.375, 0.45]",0.214,2.0,1.0,4.0,2.0,4.0,0.474,1.3227
B_gpt4o_gpt4o_T4_rep05,B,gpt4o_gpt4o,homogeneous,gpt4o,B,8,0.928,"[0.518, 0.625, 0.45]",0.25,2.0,1.0,2.0,2.0,4.0,0.834,1.1996
C_claude_claude_T4_rep01,C,claude_claude,homogeneous,claude,A,1,0.754,"[0.262, 0.5, 0.5]",0.273,4.0,2.0,4.0,0.0,0.0,0.917,1.4434
C_claude_claude_T4_rep01,C,claude_claude,homogeneous,claude,A,2,0.308,"[0.15, 0.25, 0.1]",0.484,5.0,4.0,4.0,4.0,5.0,0.68,0.4974
C_claude_claude_T4_rep01,C,claude_claude,homogeneous,claude,A,3,0.654,"[0.15, 0.562, 0.3]",0.484,4.0,1.0,4.0,2.0,5.0,0.821,1.4339
C_claude_claude_T4_rep01,C,claude_claude,homogeneous,claude,A,4,0.605,"[0.542, 0.25, 0.1]",0.568,4.0,3.0,4.0,4.0,5.0,0.892,1.0054
C_claude_claude_T4_rep01,C,claude_claude,homogeneous,claude,A,5,0.614,"[0.519, 0.312, 0.1]",0.529,4.0,2.0,5.0,4.0,5.0,0.817,1.5206
C_claude_claude_T4_rep01,C,claude_claude,homogeneous,claude,A,6,0.694,"[0.529, 0.438, 0.1]",0.471,4.0,1.0,4.0,4.0,5.0,0.917,1.4291
C_claude_claude_T4_rep01,C,claude_claude,homogeneous,claude,A,7,0.607,"[0.544, 0.25, 0.1]",0.559,4.0,3.0,4.0,4.0,5.0,0.753,0.7071
C_claude_claude_T4_rep01,C,claude_claude,homogeneous,claude,A,8,0.71,"[0.522, 0.438, 0.2]",0.514,4.0,2.0,4.0,3.0,5.0,0.753,1.222
C_claude_claude_T4_rep01,C,claude_claude,homogeneous,claude,B,1,0.837,"[0.244, 0.625, 0.5]",0.238,4.0,1.0,4.0,0.0,0.0,0.917,1.4434
C_claude_claude_T4_rep01,C,claude_claude,homogeneous,claude,B,2,0.628,"[0.591, 0.188, 0.1]",0.419,4.0,4.0,4.0,4.0,5.0,0.68,0.4974
C_claude_claude_T4_rep01,C,claude_claude,homogeneous,claude,B,3,0.475,"[0.15, 0.375, 0.25]",0.455,5.0,2.0,5.0,4.0,4.0,0.821,1.4339
C_claude_claude_T4_rep01,C,claude_claude,homogeneous,claude,B,4,0.713,"[0.566, 0.312, 0.3]",0.324,5.0,3.0,4.0,2.0,5.0,0.892,1.0054
C_claude_claude_T4_rep01,C,claude_claude,homogeneous,claude,B,5,0.797,"[0.544, 0.5, 0.3]",0.412,5.0,1.0,4.0,2.0,5.0,0.817,1.5206
C_claude_claude_T4_rep01,C,claude_claude,homogeneous,claude,B,6,0.777,"[0.551, 0.312, 0.45]",0.514,5.0,2.0,4.0,2.0,4.0,0.917,1.4291
C_claude_claude_T4_rep01,C,claude_claude,homogeneous,claude,B,7,0.36,"[0.15, 0.312, 0.1]",0.545,4.0,3.0,4.0,4.0,5.0,0.753,0.7071
C_claude_claude_T4_rep01,C,claude_claude,homogeneous,claude,B,8,0.463,"[0.15, 0.438, 0.0]",0.472,5.0,2.0,4.0,5.0,5.0,0.753,1.222
C_claude_claude_T4_rep02,C,claude_claude,homogeneous,claude,A,1,0.731,"[0.185, 0.5, 0.5]",0.12,4.0,2.0,4.0,0.0,0.0,0.874,0.5774
C_claude_claude_T4_rep02,C,claude_claude,homogeneous,claude,A,2,0.783,"[0.654, 0.25, 0.35]",0.429,4.0,4.0,4.0,3.0,4.0,0.525,0.4974
C_claude_claude_T4_rep02,C,claude_claude,homogeneous,claude,A,3,0.801,"[0.572, 0.438, 0.35]",0.286,4.0,3.0,4.0,3.0,4.0,0.615,0.4974
C_claude_claude_T4_rep02,C,claude_claude,homogeneous,claude,A,4,0.781,"[0.15, 0.312, 0.7]",0.35,5.0,4.0,4.0,4.0,1.0,0.913,0.7583
C_claude_claude_T4_rep02,C,claude_claude,homogeneous,claude,A,5,0.416,"[0.15, 0.375, 0.1]",0.308,4.0,4.0,4.0,4.0,5.0,0.913,0.8359
C_claude_claude_T4_rep02,C,claude_claude,homogeneous,claude,A,6,0.416,"[0.15, 0.375, 0.1]",0.371,5.0,4.0,4.0,4.0,5.0,0.913,0.8216
C_claude_claude_T4_rep02,C,claude_claude,homogeneous,claude,A,7,0.526,"[0.15, 0.438, 0.25]",0.238,4.0,3.0,4.0,4.0,4.0,0.757,0.8944
C_claude_claude_T4_rep02,C,claude_claude,homogeneous,claude,A,8,0.78,"[0.556, 0.312, 0.45]",0.351,4.0,4.0,4.0,2.0,4.0,0.788,1.0173
C_claude_claude_T4_rep02,C,claude_claude,homogeneous,claude,B,1,0.605,"[0.232, 0.25, 0.5]",0.214,4.0,4.0,4.0,0.0,0.0,0.874,0.5774
C_claude_claude_T4_rep02,C,claude_claude,homogeneous,claude,B,2,0.308,"[0.15, 0.25, 0.1]",0.343,5.0,4.0,5.0,4.0,5.0,0.525,0.4974
C_claude_claude_T4_rep02,C,claude_claude,homogeneous,claude,B,3,0.416,"[0.15, 0.375, 0.1]",0.444,4.0,4.0,4.0,4.0,5.0,0.615,0.4974
